ID JCDECAUX,Marques,Année,Reftest,Nom_fichier_visuel,FAMILLE,CLASSE,Nombre de visuels,Type de campagne,Couleur dominante,Couleur propre à la marque ? ,1er point d'accroche,Personnages,Si Egérie : est-elle propre à la marque ou également sur d'autres marques ? ,Utilisation de l'égérie dans le temps,Genre,Tranche d'âge,Quantité/Place du texte dans le visuel,Discours utilisé,"Style de texte 
(Lettres)",Taille du logo,Eléments de branding,Présence d'un QR Code,Langue du claim,Contraste,Place du logo,Notoriété (base YouGov),Mise en avant prix,Charge visuelle,image_path
2672.0,ANDROS,2024.0,2224082402.0,2224082402 ANDROS-tartine,ALIMENTATION,DESSERTS,3.0,Produit,Turquoise,Non ,Produit/Service,-,,,-,-,Faible,Descriptif,Majuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Haut gauche,0.79,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224082402 ANDROS-tartine.jpg
2673.0,HELLO BANK!,2024.0,2224082404.0,2224082404 HELLO BANK-pro,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,4.0,Service,Bleu,Dominante,Claim,-,,,-,-,Fort,Explicatif/Narratif,Minuscule gras,Petit,Beaucoup,Oui,Français,Pas contrasté,Bas gauche,0.65,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224082404 HELLO BANK-pro.jpg
2673.0,HELLO BANK!,2024.0,2224082404.0,2224082404 HELLO BANK-vivez,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,4.0,Service,Bleu,Dominante,Claim,-,,,-,-,Fort,Explicatif/Narratif,Minuscule gras,Petit,Beaucoup,Oui,Français,Pas contrasté,Bas gauche,0.65,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224082404 HELLO BANK-vivez.jpg
2675.0,FREE TELECOM,2024.0,2224082403.0,2224082403 FREE-fibre,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,3.0,Produit,Noir,Non ,Claim,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Bas milieu,0.93,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224082403 FREE-fibre.jpg
2675.0,FREE TELECOM,2024.0,2224082403.0,2224082403 FREE-wifi7,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,3.0,Produit,Noir,Non ,Claim,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Bas milieu,0.93,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224082403 FREE-wifi7.jpg
2681.0,CLARINS,2024.0,2224092401.0,2224092401 CLARINS,HYGIENE_BEAUTE,PRODUITS DE SOINS,1.0,Produit,Rose,Non ,Produit/Service,-,,,-,-,Moyen,Descriptif,Minuscule gras,Moyen,Beaucoup,Non,Français,Pas contrasté,Haut milieu,0.65,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224092401 CLARINS.jpg
2682.0,MERVEILLES DU MONDE,2024.0,2224102402.0,2224102402 MERVEILLES-DU-MONDE-rhino,ALIMENTATION,CHOCOLATS CONFISERIE,2.0,Produit,Jaune,Non ,Produit/Service,-,,,-,-,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut gauche,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224102402 MERVEILLES-DU-MONDE-rhino.jpg
2687.0,CLARINS,2024.0,2224102401.0,2224102401 CLARINS,HYGIENE_BEAUTE,MAQUILLAGE,1.0,Produit,Beige,Non ,Personnage,Plusieurs personnes,,,Femme,Jeune adulte,Moyen,Descriptif,Minuscule gras,Petit,Moyen,Non,Anglais,Pas contrasté,Haut gauche,0.65,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224102401 CLARINS.jpg
2683.0,OPEL ,2024.0,2224112404.0,2224112404 OPEL,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Produit,Blanc,Non ,Produit/Service,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Peu,Non,Aucun claim,Un peu contrasté,Haut gauche,0.83,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112404 OPEL.png
2685.0,VOLKSWAGEN,2024.0,2224112405.0,2224112405 VOLKSWAGEN,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Produit,Rouge,Non ,Produit/Service,Famille,,,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Haut droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112405 VOLKSWAGEN.jpg
2695.0,AVENE,2024.0,2224112401.0,2224112401 AVENE,HYGIENE_BEAUTE,PRODUITS DE SOINS,1.0,Produit,Beige,Non ,Personnage,Personne seule,,,Femme,Adulte,Moyen,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Un peu contrasté,Haut droit,0.66,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112401 AVENE.jpg
2696.0,SEPHORA PARFUMERIE,2024.0,2224112402.0,2224112402 SEPHORA-mascara-paysage,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Branding,Rouge,Non ,Personnage,Plusieurs personnes,,,Femme,Multi générationnel,Faible,Explicatif/Narratif,Minuscule gras,Moyen ,Beaucoup,Non,Français,Pas contrasté,Bas gauche,0.85,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112402 SEPHORA-mascara-paysage.jpg
2696.0,SEPHORA PARFUMERIE,2024.0,2224112402.0,2224112402 SEPHORA-mascara-portrait,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Branding,Noir,Non ,Personnage,Plusieurs personnes,,,Femme,Multi générationnel,Faible,Explicatif/Narratif,Minuscule gras,Moyen ,Beaucoup,Non,Français,Pas contrasté,Bas milieu,0.85,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112402 SEPHORA-mascara-portrait.jpg
2696.0,SEPHORA PARFUMERIE,2024.0,2224112402.0,2224112402 SEPHORA-rouge-à-lèvres-portrait,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Branding,Rouge,Non ,Personnage,Personne seule,,,Femme,Adulte,Faible,Explicatif/Narratif,Minuscule gras,Moyen ,Beaucoup,Non,Français,Pas contrasté,Bas milieu,0.85,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112402 SEPHORA-rouge-à-lèvres-portrait.jpg
2696.0,SEPHORA PARFUMERIE,2024.0,2224112402.0,2224112402 SEPHORA-selfie-portrait,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Branding,Rouge,Non ,Personnage,Plusieurs personnes,,,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Minuscule gras,Moyen ,Beaucoup,Non,Français,Pas contrasté,Bas milieu,0.85,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112402 SEPHORA-selfie-portrait.jpg
2697.0,BMW,2024.0,2224112403.0,2224112403 BMW-face-abribus,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,4.0,Produit,Rouge,Non ,Produit/Service,Personne seule,,,Femme,Adulte,Moyen,Descriptif,Majuscule gras,Petit,Moyen,Non,Anglais,Un peu contrasté,Haut gauche,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224112403 BMW-face-abribus.jpg
2686.0,LABORATOIRES EMBRYOLISSE,2024.0,2224142401.0,2224142401 EMBRYOLISSE-gel-creme-abribus,HYGIENE_BEAUTE,PRODUITS DE SOINS PHARMACEUTIQUES,3.0,Produit,Beige,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Minuscule sans gras ,Moyen,Peu,Non,Aucun claim,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224142401 EMBRYOLISSE-gel-creme-abribus.jpg
2709.0,FRANCE TELEVISIONS,2024.0,2224152404.0,2224152404 FRANCE TV-ours,INFORMATION_MEDIA,PLATEFORME STREAMING,4.0,Branding,Blanc,Non ,Produit/Service,Plusieurs personnes,,,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas milieu,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152404 FRANCE TV-ours.jpg
2709.0,FRANCE TELEVISIONS,2024.0,2224152404.0,2224152404 FRANCE TV-la-liberté-abribus,INFORMATION_MEDIA,PLATEFORME STREAMING,4.0,Branding,Beige,Non ,Produit/Service,Plusieurs personnes,,,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas milieu,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152404 FRANCE TV-la-liberté-abribus.jpg
2709.0,FRANCE TELEVISIONS,2024.0,2224152404.0,2224152404 FRANCE-TV-la-liberté-paysage,INFORMATION_MEDIA,PLATEFORME STREAMING,4.0,Branding,Beige,Non ,Produit/Service,Plusieurs personnes,,,Les 2,Multi générationnel,Faible,Explicatif/Narratif,Minuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas milieu,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152404 FRANCE-TV-la-liberté-paysage.jpg
2710.0,TGV INOUI,2024.0,2224152403.0,2224152403 SNCF-la-carte-barcelone,TOURISME,VOYAGES TOURISME,3.0,Service,Jaune,Non ,Claim,-,,,-,-,Moyen,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas droit,0.95,Promotion indiquée,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152403 SNCF-la-carte-barcelone.jpg
2710.0,TGV INOUI,2024.0,2224152403.0,2224152403 SNCF-la-carte-lyon,TOURISME,VOYAGES TOURISME,3.0,Service,Jaune,Non ,Claim,-,,,-,-,Moyen,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas droit,0.95,Promotion indiquée,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152403 SNCF-la-carte-lyon.jpg
2711.0,CARTIER,2024.0,2224152402.0,2224152402 CARTIER-assis-anneaux-abribus,MODE_ET_ACCESSOIRES,HORLOGERIE BIJOUTERIE,5.0,Produit,Blanc,Non ,Personnage,Plusieurs personnes,,,Les 2,Adulte,Inexistant,Explicatif/Narratif,-,Moyen,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,0.82,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152402 CARTIER-assis-anneaux-abribus.jpg
2711.0,CARTIER,2024.0,2224152402.0,2224152402 CARTIER-sur-la-glace-bracelet-abribus,MODE_ET_ACCESSOIRES,HORLOGERIE BIJOUTERIE,5.0,Produit,Blanc,Non ,Personnage,Plusieurs personnes,,,Les 2,Adulte,Inexistant,Explicatif/Narratif,-,Moyen,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,0.82,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152402 CARTIER-sur-la-glace-bracelet-abribus.jpg
2711.0,CARTIER,2024.0,2224152402.0,2224152402 CARTIER-sur-la-glace-carré-abribus,MODE_ET_ACCESSOIRES,HORLOGERIE BIJOUTERIE,5.0,Produit,Blanc,Non ,Personnage,Plusieurs personnes,,,Les 2,Adulte,Inexistant,Explicatif/Narratif,-,Moyen,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,0.82,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152402 CARTIER-sur-la-glace-carré-abribus.jpg
2711.0,CARTIER,2024.0,2224152402.0,2224152402 CARTIER-sur-la-glace-carré-paysage,MODE_ET_ACCESSOIRES,HORLOGERIE BIJOUTERIE,5.0,Produit,Blanc,Non ,Personnage,Plusieurs personnes,,,Les 2,Adulte,Inexistant,Explicatif/Narratif,-,Moyen,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,0.82,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152402 CARTIER-sur-la-glace-carré-paysage.jpg
2711.0,CARTIER,2024.0,2224152402.0,2224152402 CARTIER-sur-l'eau-diamant-abribus,MODE_ET_ACCESSOIRES,HORLOGERIE BIJOUTERIE,5.0,Produit,Blanc,Non ,Personnage,Plusieurs personnes,,,Les 2,Adulte,Inexistant,Explicatif/Narratif,-,Moyen,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,0.82,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152402 CARTIER-sur-l'eau-diamant-abribus.jpg
2716.0,CAISSE D'EPARGNE,2024.0,2224152401.0,2224152401 CAISSE D'EPARGNE-femme-paysage,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,4.0,Offre,Bleu,Non ,Personnage,Personne seule,,,Femme,Adulte,Moyen,Descriptif,Minuscule gras,Moyen,Peu,Oui,Aucun claim,Un peu contrasté,Bas droit,0.85,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224152401 CAISSE D'EPARGNE-femme-paysage.jpg
2712.0,FREE TELECOM,2024.0,2224162406.0,2224162406 FREE-BOX ULTRA-2,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Produit,Noir,Non ,Claim,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Bas milieu,0.93,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224162406 FREE-BOX ULTRA-2.jpg
2713.0,OPEL ,2024.0,2224162401.0,2224162401 OPEL,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Masjuscule sans gras,Moyen,Beaucoup,Non,Aucun claim,Un peu contrasté,Haut gauche,0.83,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224162401 OPEL.jpg
2719.0,MAISON 123,2024.0,2224172403.0,2224172403 MAISON 123-femme printemps-1,MODE_ET_ACCESSOIRES,PRÊT A PORTER,3.0,Branding,Orange,Non ,Personnage,Personne seule,,,Femme,Adulte,Inexistant,Explicatif/Narratif,-,Moyen,Peu,Non,Aucun claim,Pas contrasté,Bas droit,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172403 MAISON 123-femme printemps-1.jpg
2719.0,MAISON 123,2024.0,2224172403.0,2224172403 MAISON 123-femme printemps-3,MODE_ET_ACCESSOIRES,PRÊT A PORTER,3.0,Branding,Orange,Non ,Personnage,Personne seule,,,Femme,Adulte,Inexistant,Explicatif/Narratif,-,Moyen,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172403 MAISON 123-femme printemps-3.jpg
2720.0,CRISTALINE,2024.0,2224172402.0,2224172402 CRISTALINE-grandement pratique-2,BOISSONS,BOISSONS NON ALCOOLISEES,2.0,Produit,Bleu,Dominante,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172402 CRISTALINE-grandement pratique-2.jpg
2721.0,L'OREAL PARIS,2024.0,2224172401.0,2224172401 L'OREAL-avec des dominos-1,HYGIENE_BEAUTE,PRODUITS DE SOINS,2.0,Produit,Turquoise,Non ,Célébrité,Personne seule,Uniquement pour la marque,Déjà utilisée,Femme,Adulte,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Aucun claim,Un peu contrasté,Haut milieu,0.87,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172401 L'OREAL-avec des dominos-1.jpg
2721.0,L'OREAL PARIS,2024.0,2224172401.0,2224172401 L'OREAL-avec des dominos-2,HYGIENE_BEAUTE,PRODUITS DE SOINS,2.0,Produit,Turquoise,Non ,Célébrité,Personne seule,Uniquement pour la marque,Déjà utilisée,Femme,Adulte,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Aucun claim,Un peu contrasté,Haut milieu,0.87,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172401 L'OREAL-avec des dominos-2.jpg
2736.0,HARRY'S,2024.0,2224172404.0,2224172404 HARRY'S-sourire-1,ALIMENTATION,PANIFICATION,6.0,Branding,Jaune,Non ,Personnage,Personne seule,,,Homme,Adulte,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Haut milieu,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172404 HARRY'S-sourire-1.jpg
2736.0,HARRY'S,2024.0,2224172404.0,2224172404 HARRY'S-sourire-2,ALIMENTATION,PANIFICATION,6.0,Branding,Gris,Non ,Personnage,Personne seule,,,Enfant,Enfant,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas gauche,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172404 HARRY'S-sourire-2.jpg
2736.0,HARRY'S,2024.0,2224172404.0,2224172404 HARRY'S-sourire-3,ALIMENTATION,PANIFICATION,6.0,Branding,Jaune,Non ,Personnage,Personne seule,,,Femme,Adulte,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Haut milieu,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172404 HARRY'S-sourire-3.jpg
2736.0,HARRY'S,2024.0,2224172404.0,2224172404 HARRY'S-sourire-4,ALIMENTATION,PANIFICATION,6.0,Branding,Jaune,Non ,Personnage,Personne seule,,,Enfant,Enfant,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Haut milieu,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172404 HARRY'S-sourire-4.jpg
2736.0,HARRY'S,2024.0,2224172404.0,2224172404 HARRY'S-sourire-5,ALIMENTATION,PANIFICATION,6.0,Branding,Beige,Non ,Personnage,Personne seule,,,Femme,Adulte,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas droit,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172404 HARRY'S-sourire-5.jpg
2736.0,HARRY'S,2024.0,2224172404.0,2224172404 HARRY'S-sourire-6,ALIMENTATION,PANIFICATION,6.0,Branding,Jaune,Non ,,,,,Homme,Adulte,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas droit,0.74,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224172404 HARRY'S-sourire-6.jpg
2737.0,KERASTASE,2024.0,2224222401.0,2224222401 KERASTASE-sidney sweeney-  brillance iconique-1,HYGIENE_BEAUTE,PRODUITS CAPILLAIRES,3.0,Produit,Blanc,Non ,Produit/Service,-,,,-,-,Moyen,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Très contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224222401 KERASTASE-sidney sweeney-  brillance iconique-1.jpg
2737.0,KERASTASE,2024.0,2224222401.0,2224222401 KERASTASE-sidney sweeney-  brillance iconique-2,HYGIENE_BEAUTE,PRODUITS CAPILLAIRES,3.0,Produit,Gris,Non ,Produit/Service,Personne seule,Uniquement pour la marque,Déjà utilisée,Femme,Adulte,Moyen,Explicatif/Narratif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Dans le corps du visuel,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224222401 KERASTASE-sidney sweeney-  brillance iconique-2.jpg
2737.0,KERASTASE,2024.0,2224222401.0,2224222401 KERASTASE-sidney sweeney-  brillance iconique-3,HYGIENE_BEAUTE,PRODUITS CAPILLAIRES,3.0,Produit,Gris,Non ,Célébrité,Personne seule,Uniquement pour la marque,Déjà utilisée,Femme,Adulte,Moyen,Explicatif/Narratif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Dans le corps du visuel,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224222401 KERASTASE-sidney sweeney-  brillance iconique-3.jpg
2739.0,DARTY,2024.0,2224232401.0,2224232401 DARTY-coéquipiers-1,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,0.85,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232401 DARTY-coéquipiers-1.jpg
2739.0,DARTY,2024.0,2224232401.0,2224232401 DARTY-coéquipiers-3,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,0.85,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232401 DARTY-coéquipiers-3.jpg
2739.0,DARTY,2024.0,2224232401.0,2224232401 DARTY-coéquipiers-4,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,0.85,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232401 DARTY-coéquipiers-4.jpg
2739.0,DARTY,2024.0,2224232401.0,2224232401 DARTY-coéquipiers-5,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,0.85,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232401 DARTY-coéquipiers-5.jpg
2739.0,DARTY,2024.0,2224232401.0,2224232401 DARTY-coéquipiers-6,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,0.85,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232401 DARTY-coéquipiers-6.jpg
2750.0,CADILLAC,2024.0,2224232402.0,2224232402 CADILLAC-blue,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,3.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Pas contrasté,Haut droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232402 CADILLAC-blue.jpg
2750.0,CADILLAC,2024.0,2224232402.0,2224232402 CADILLAC-red,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,3.0,Produit,Rose,Non ,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Pas contrasté,Haut droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232402 CADILLAC-red.jpg
2750.0,CADILLAC,2024.0,2224232402.0,2224232402 CADILLAC-yellow,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,3.0,Produit,Orange,Non ,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Pas contrasté,Haut droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224232402 CADILLAC-yellow.jpg
2745.0,DELSEY,2024.0,2224242401.0,2224242401 DELSEY-PARIS-REMPART-MENTION,MODE_ET_ACCESSOIRES,MAROQUINERIE,2.0,Branding,Bleu,Non ,Personnage,Personne seule,,,Homme,Adulte,Faible,Descriptif,Minuscule gras,Grand,Peu,Non,Aucun claim,Pas contrasté,Dans le corps du visuel,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224242401 DELSEY-PARIS-REMPART-MENTION.jpg
2745.0,DELSEY,2024.0,2224242401.0,2224242401 DELSEY-PARIS-SHADOW-MENTION,MODE_ET_ACCESSOIRES,MAROQUINERIE,2.0,Branding,Bleu,Non ,Personnage,Personne seule,,,Femme,Adulte,Faible,Descriptif,Minuscule gras,Grand,Peu,Non,Aucun claim,Un peu contrasté,Dans le corps du visuel,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224242401 DELSEY-PARIS-SHADOW-MENTION.jpg
2748.0,ALWAYS,2024.0,2224262404.0,2224262404 ALWAYS,HYGIENE_BEAUTE,HYGIENE SOINS INTIMES,1.0,Produit,Violet,Dominante,Claim,-,,,-,-,Fort,Explicatif/Narratif,Minuscule sans gras ,Petit,Moyen,Oui,Français,Un peu contrasté,Haut milieu,0.71,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224262404 ALWAYS.jpg
2747.0,ST-YORRE,2024.0,2224262405.0,2224262405 ST-YORRE-athlé,BOISSONS,BOISSONS NON ALCOOLISEES ,2.0,Branding,Bleu,Présente,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Majuscule gras,Grand,Beaucoup,Non,Aucun claim,Un peu contrasté,Haut gauche,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224262405 ST-YORRE-athlé.jpg
2747.0,ST-YORRE,2024.0,2224262405.0,2224262405 ST-YORRE-rugby,BOISSONS,BOISSONS NON ALCOOLISEES ,2.0,Branding,Vert,Présente,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Majuscule gras,Grand,Beaucoup,Non,Aucun claim,Un peu contrasté,Haut gauche,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224262405 ST-YORRE-rugby.jpg
2749.0,BURGER KING,2024.0,2224262401.0,2224262401 BURGER KING-partenariat munoz-2,RESTAURATION,RESTAURATION RAPIDE,3.0,Produit,Marron,Non ,Produit/Service,-,,,-,-,Moyen,Explicatif/Narratif,Minuscule gras,Petit,Beaucoup,Non,Français,Un peu contrasté,Bas droit,0.92,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224262401 BURGER KING-partenariat munoz-2.jpg
